,si,gu,dong,name,address,review,label
10,서울특별시,강남구,개포동,PEEK,서울 강남구 개포로17길 28 1층,양재천에 강아지랑 산책하러 왔다가 방문했어요 커피도 디저트도 맛있고 에이치픽스 가구들이야 말해뭐해요 붐비지 않아서 더 좋아요 양재천 놀러가면 또 가고 싶은 카페예요 인테리어가 멋지고 화장실도 깨끗하게 관리되고 있어요 친절하고 원두 종류도 많아요  그런데 피스타치오 티라미수 레이디핑거에 커피를 너무 푹 적셔서 맛있는 피스타치오 크림 맛을 다 가려요 카페라떼도 쇠맛이 나서 별로였어요 23층은 너무도 근사한 갤러리가 있는 카페입니다 호주식커피라고 하는데 저는 커알못이라 하지만 원두 선택도 56가지 정도 되고 필터 원두 선택도 다양합니다 골고루 주문해봤는데 커피맛들이 다 넘 좋습니다 같이 시킨 티라미스도 꿀맛 주차는 다행히 자리가 있어서 가능했지만 힘드신분들은 바로 옆 공영 이용하시면 됩니다  에서 운영하는 카페   인테리어도 멋지고 다양한 가구들 구경하는 재미가 있어 좋아요 커피도 맛있어요 개포동에서 조용한 카페 찾는 다면 요기 친절하고 커피 맛있 인테리어 이쁨 향 맛 분위기 모두 좋습니다 감각적이고 멋진 카페에요 커피도 맛있었습니다  커피도맛있고 미드센츄리 가구들로 채워져있어요 인테리어 너무 이쁘네요오 강남에 이렇게 한적하고 감성 좋은 카페라니요 일단 가구들이 클라스가 가구 보는 맛에 가도 좋습니다 지하에는 작게나마 갤러리가 있어요 ★44  커피맛 좋음 커피빈 듁스커피 최근 수입 커피 중에 가격은 비싸지만 맛도 기본 이상 괜찮은 커피 드,"[1, 0, 1, 1, 0, 0, 0, 0]"
11,서울특별시,강남구,개포동,Glyn.,서울 강남구 개포로21길 7 1층 1호,사장님의 진심이 느껴지는 따뜻한 카페 숲속에 있어 감성돋아요 라떼 맛있게 먹었습니다 사장님 너무 친절하시고 커피도 맛있어요 다음에 또 방문할게요 사장님 친절해서 좋아요 맛있고 편한 곳 사장님이 친절하고 커피가 맛있고 고양이가 짱귀여워요 커피 맛이 남다른 카페에요 사장님도 친절하셔서 가족들과 즐겁게 보냈네요 뒤편에 공원 산책길이 있어서 아주 좋아요 인테리어도 너무 예쁘네요 또 올게요  편안한 분위기와 맛있는 커피 그리고 고양이 천국이라서 너무 좋아요 까페 진짜 이뻐요 커피 맛있고 조용해수 좋아요 커피맛이 너무 좋아요 사장님이 커피를 신경 써서 내려주시는 게 느껴집니다 공간도 음악도 가끔씩 통창 너머로 나타나는 냥이들까지 감각적인 커피 맛집이에요  일단 친절합니다  솔직히 커피맛은 평범하네요 보통의 원두 맛 분위기가 좋네요 자주올게요 사장님 친절하셔요  커피 넘 맛있어요 이 주변에 커피 맛있는 곳이 별로 없는데  보석 같은 곳이에영 포이근린공원 산책길도 보이고 조용해서 좋아요 커피도 맛있게 먹었습니다 라떼가 고소하니 맛있어요 커피가 넘 맛있어요 한적하고 좋아요 가끔 창 밖으로 고양이도 보여요 오랫만에 맛있는 마차라떼와 레몬타르트 먹었어요   사장님이 넘 친절하시고 주차 가능해서 좋았어요 언제나 맛있는 글린커피 커피가 맛있고 출입구가 두개인 특이한 카페 주말아침에 마시는 맛난 라떼 글린이 있어 행복해요 양재천 주변 카페 중에 최고로 맛있어,"[1, 0, 1, 1, 0, 0, 0, 0]"
12,서울특별시,강남구,개포동,송커피 x 터무니책방,서울 강남구 논현로18길 14-6 1층,동네에 완전이쁜까페에요 지하엔책방이 1층은까페인데 음료도맛잇고 분위기넘이쁘고좋아요 와서 책을읽어도 되고 담소나누어도좋을거같아요 베이커리도잇어요 케이크도 잇엇습니다   친절하고 분위기있는 까페 추천합니다 담에또가려고요 스탬프도잇어요  토마토주스 5000원 곡물라떼 핫 4500원 카페발견후 또 감  케익진하고맛있어여 음료도 다맛있구 저중에 흑임자가 젤 맛남 처음 온 카페입니다 수제 단호박라떼가 정말 맛이 좋습니다 커피 맛도기대가 됩니다 분위기 감성 좋은 카페 발견 울동네에 이런데가 있는지 몰랐느어여 또 갈래용 음료도맛있고 너무 친절하고 저녁늦게 가니까 책방에 사람도없고 조용해서 너무좋았어요 오랫동안 한자리에 있었던듯한 동네 커피맛집이었나봐요 우연히 찾아갔었는데 커피도 맛있고 분위기도 어찌나 좋던지요 지하에 책방이 있어서 더더 좋았어요 ♡♡ 개포동의 조용한 골목에 숨어있는 예쁜 카페 커피도 맛있지만 예쁜 소품도 판매해요 인테리어 이쁘고 커피도 맛있고 머무르고 싶은 장소입니다 최애하는 송커피 넘 좋아요 늦게가면 디카페인으로 커피를 즐겨요  왕친절하시구 맛있어요 내부도 예쁘고 커피디저트도 맛나요 오늘의 커피 좋아요 핫플이라 점심시간에 마니 붐비는 카페 맛나욤 조용하고 조아요 동네 최고 카페에요 분위기도 좋고 1층과 지하 모두 인테리어가 너무 예쁘고 사장님도 친절하셔서 자주 찾는 동네 카페이입니다 조아요 조아요 차조아요 커피 리필도 해주고 좋아,"[1, 0, 1, 1, 1, 0, 0, 0]"
13,서울특별시,강남구,개포동,카페 라운지,서울 강남구 양재대로 333 1층 카페 라운지,커피도 디저트도 맛있고 의자 구경도 잘했어요 새로 생긴 카페네요 깔끔하고 넓은 내부가 좋긴 한데 테이블과 의자가 좀 불편해요  아라맛은 좋고 창을 들어오는 햇볕도 좋네요 커피랑 디저트 너무 맛있어요 벽돌 인테리어 갬성 너무 좋고 햇빛맛집이라 멍때리기 좋아용  사진 많이 찍음  뷰가 넘나 이뻐요 커피도 마싯아요 36 광합성하기 좋아요 무난하게 맛있어요 커피는 원두 두가지 다 산미가 없는 편이라 개인적 취향이 아니었지만 디저트 맛있었음 티라미수에 럼 향이 올라와서 깜짝놀랐고 좋았음 해 들어올때 분위기 최고 집근처에 위치한 에스프레소 바 청담이나 압구정에 온듯한 착각이 가구 쇼룸도 함께 위치해 있어서 구경할 거리도 많다 좋은 원두를 사용하는지 커피 향이 굉장히 좋았어요  공간 분위기도 좋고 라떼 너무 맛있어요 5층 테라스도 너무 이뻐요 처음 가봤는데 비오는날이라 그런지 운치있었어요  커피자체는 맛있었는데 바닥에 머리카락이랑 파리사체를 발견해서 좀 그랬어요 바닥청소는 신경써서 해주시면 좋겠고 우산통이 있으면 좋겠습니다 굿 굿 새로 다시 오픈한곳인뎅 넘 맛나네용  집앞이라 종종 갈것 같아요 가을날씨 오전은 참 커피향 만큼이나 좋아요 아직 가오픈기간에 방문했는데도 분위기가 좋네요 커피도 맛있어요 근처에 갬성카페 있었으면 했는데 좋아요 또 방문 하겠습니당 개포동커피맛집,"[1, 0, 1, 1, 1, 0, 0, 0]"
14,서울특별시,강남구,개포동,블랑커피,서울 강남구 개포로22길 54 1층 블랑커피,개포동 사시는분들 너무 부러워요  디저트가 정말 맛있는 카페랍니다 11시 이후에 방문하면 바로 나온 디저트를 맛볼수있어요 과일도 너무 신선하고 스콘과 푸딩케익 너무 맛있어서 기절해요 개포동오면 또 들릴게요 깔끔하고 아늑하고 분위기가 참 좋습니다 커피와 디저트 즐기면서 편안하게 대화하기 너무 좋은 카페예요 가게에 나오는 노래도 넘 좋구 유리문으로 탁 트여있어서 밖을 바라보는 뷰도 예술입니다 비 눈내리는 모습도 햇살 가득들어오는 날씨도 예쁠것같아요 커피가 정말 맛있고 무엇보다 푸딩과 딸기프레지에 얼그레이 스콘 대박 맛있어요 꼭꼭 드세요 신선한 재료를 아낌없이 넣으셔서 만드신게 입에서 느껴집니다  디저트를 직접 매일 만드신다고해요 늦게 오시면 매진될수있어요  백화점에 팝업으로 진행한 디저트집이라 믿고 먹어요 진짜 맛있어요 배달도 포장도 되니 자주 이용해야겠어요 훈남 사장님께서 센스도 넘치시고 엄청 친절하세요 반려동물도 아가도 함께 와도 되니 더욱 좋습니다강추카페 블랑커피는 찐이에요 딸기 프레지에 플라워스콘 딸기 요거트푸딩 블랑 시그니처라떼 모두 맛있었어요 자극적이지 않고 너무 달지 않아 좋았고요 비주얼이나 맛이 호텔 베이커리 퀄리티예요 사진보면 또 가고 싶어지는 곳입니다 넘넘 맛있는 개포동카페의 발견 블랑커피 꼭 가보세요 갓벽한 디저트 맛집입니당 블랑시그니처라떼 강추입니다 위에 크림이 엄청 진하고 두꺼워서 아인슈페너 같은 라떼예요 딸기프레,"[1, 0, 1, 1, 0, 0, 0, 0]"
15,서울특별시,강남구,개포동,연리담,서울 강남구 개포로25길 11 1층 연리담,딸기로 가득찬 순수딸기케이크  끝까지 감동하며 먹게 됩니다  미리 예약하고 찾으러 갔을 때 포장 모습도 예뻤어요 우유생크림이라 그런지 크림도 안달고 씹히는 딸기도 정말 싱싱하고 특별한 날 즐겁게 보냈어요 디자트를 매장에서 직접 만드셔서  디자트가 존맛이에요   완전 좋은 버터 쓰시고 매장에서 만드셔서 만드시는 모습도 볼 수 있는데 더욱 믿고 먹을 수 있어요  커피도 산미가 약간 있는 원두로 디저트랑 찰떡 궁합이에요 카페내부가 아늑하고 좋았습니다  시킨 딸기케이크도 안에 딸기도 가득 들어가있고 크림도 너무 맛있었어요 혼자 순삭했네요   다음에는 다른 수제 디저트 먹으러 방문해야겠아요  제 인생딸기케이크를 드디어 찾았어요 케잌 정말 좋아해서 자주 찾는데 이렇게 맛있는 딸기케잌은 처음입니다 사장님께서 좋은 재료들로 직접 만들어 주시니 더욱 믿고 먹을 수 있는_ 음료 양도 많고 넉넉해서 기분까지 젛아지는 곳이었어용 너무 맛있고 사장님도 친절해요 케이크맛집으로 유명한 곳인데 다음엔 꼭 케이크 먹어볼려구요 개포동 디저트 맛집입니다 연리담으로 상호명바뀌기 전부터 쭉 왔던 카페인데 요즘엔 디저트때문에 자주 오고 있습니다 스콘맛집 쿠키맛집입니다 커피도 꼬소하니 맛있어요 좌석도 많고 사장님도 너무 친절하셔서 올 때마다 기분 좋아지는 카페입니다 개포동케이크 디저트맛집 연리담 딸기케이크 딸기는 새콤달콤 시트는 폭신하고 생크림도 깔끔하게 사르륵 녹아서 넘넘,"[1, 0, 1, 0, 1, 0, 0, 0]"
16,서울특별시,강남구,개포동,우종호의커피볶는집 본점,서울 강남구 논현로12길 21,커피가 맛있어요 친절해요 동네라 자주가요 아이스라떼 테이크아웃 했어요   제 기준는 우유가 살짝 많았지만 원두는 맛있네요  담엔 드립백 사보려구요 커피너무 맛있어서 드립백도 사왔네요 넘 비쌈 쿠키특히 맛없음 커피도 다른 차들도 맛있고 친절해요 괜찮은 편이에요 아기자기한 커피숍을 발견했네요 꽤나 오래된것 같아요 프렌차이즈 커피숍에 익숙해져 있지만  여기 안락하고 분위기도 너무 좋네요 맛있는 커피 한잔  편안한 카페 맛있습니다 아이스초코가 은근 맛있어요 만점인 카페 가까이 있어서 너무 좋다 모두 맛있는 곳 고풍스럽고 얘기하기 좋아요 개포동에서 제일 커피가 맛있는 곳 단골된지 10년이 훌쩍 넘었네요 커피뿐아니라 케익 스파게티 다 맛있어요 특히 와플 두말하면 잔소리 개포동 최고의 카페 다 맛있어요 화장실이 안에 있어서 좋아요 어제는 히비스커스 선배가 대만족  제일 좋아하는 카페 다 맛있어요 특히 커피 최애 카페 오늘도 컵도 예뻐요 커피리필도 가능 만점인 최애카페 일주일에 네번쯤 다 맛있어요 특히 커피 커피가 맛있네요 원두도 사가지고 왔어요 모든게 좋은 단골 카페입니다  어제도 오늘도 깨끗하고 좋아요 커피 맛있어요  신선한 맛있는 커피와 다양한 차들이 있어서 좋아요 오늘의 커피 굿국 맛은 평범하나 가격은 그렇치 못한 곳 옛스런 커피 전문점 일주일에 네번이상은 오는듯 단골 카페 뭐든 맛있다 과테말라 디카페인이 7500 원 더럽게 비싸고 맛도없음,"[1, 0, 1, 1, 1, 0, 0, 0]"
17,서울특별시,강남구,개포동,스타벅스 포이점,서울 강남구 논현로 88,고구마생크링케익 맛잇어요 개인적으로는 다른케익 보다 더 맛있어요 촉촉하고 너무달지않아 추천합니다 갈 때마다 친절하시고 넘 맛있어요 원래 그냥 안 섞어서 나오는 것 같던데 이번에는 섞어서 주셔서 사진은 안 예쁘지만 먹기는 편하네용  넘 친절하시고 좋아요 딸기라떼 끝나기 전에 많이 먹을게요  주변에 있어 자주갑니타 드립 이랑 아이스마셔요 맛있어요 ♡ 두유로 변경 하니 더 맛나네용 근처 살아 커피 마시러 맨날 갑니다 친절하시구 맛나요  벚꽃과 돌체라떼 20230401 근처 살아서 거의 매일 가요 커피맛도 좋고 샌드위치도 맛있어요 조용하고 너무 좋네요 일반적인 스타벅스 매장입니다 마감 직전에 갔다고 진짜 직원들 엄청 성의없네요  특히 님 손님 귀찮다는듯한 태도와 말투로 응대해서 기분 나빴어요 동네 주민이라 자주 갔는데 가기가 꺼려지네요 오늘 만난 직원은 제가 가 본 스벅 직원 중 제일 불친절 했습니다 앞에 단체 주문 있는것도 말 안하주시고 바로 앞팀이 직원분 지인이셔서 그런지 뒤에 주문하려 기다리는데도 계산대에 서서 서로 근황 토크와 수다를 떠시느라 한참을 기다렸네요 서비스 엉망입니다 매장 의자간격이 좁긴한데 갠차나여 슈크림라떼최고 커피 사먹으러 맨날 갑니다 딸기 아사이 이거 넘 맛나요  이거 오케 맛이써요 첨 먹었는데 정착할거예요 감동  맛있어요 슈크림라떼 ♡ 매장은 작은 편이지만 편하고 좋아요 항상사람이 많아요 주말에도 많고 엄청 크진,"[1, 0, 1, 0, 0, 0, 0, 0]"
18,서울특별시,강남구,개포동,억셉트커피 양재점,서울 강남구 논현로10길 20 1층 억셉트커피,요즘 집 근처 카페를 찾다가 어느새 단골후보가 되어버린 억셉트 커피 올때마다 연금술커피 마시는데 달달해서 좋아요 얼그레이 케이크도 모양이 특이해서 자꾸 생각나는 맛이에요 메뉴도 다양하고 디저트도 하나씩 다 먹어봤는데 꾸덕한 브라우니같은 갸또 쇼콜라도 크로플도 쿠키도 다 맛있었어요 메뉴가 준비되면 직접 가져다 주시는데 세상 맛있어보임 칸막이가 있는 좌석도 있고 예쁘게 인테리어가 되어있는 미니정원 같은 좌석도 있는데 다 대화하기 좋은 곳이에요 테라스도 있고 디저트도 제법 다양해서 좋아요 커피는 투고하면 천원할인이라 더 개꿀 여기 라떼 너무 맛있어요 쿠키랑 케이크 크로플도 다 맛있어요 소금빵은 예전에는 아침에 가도 솔드아웃이었는데 요즘은 점심 때도 있을 때가 있네요 테이크아웃은 천원 할인도 되고 동네에서 거의 유일하게 디카페인 있어요 우리동네 몇군데 가봤지만 커피는 여기가 제일 맛있어요 비도 오는데 커피한잔 너무 좋네요  분위기도 좋아요  굳  인테리어 예쁘고 좌석이 지인짜 편하고 깔끔해요 시그니처 커피 너무 맛있고 쪽파크림치즈소금빵 짱맛임  직원분들도 너무 친절해요  우연히 알게된 억셉트커피 산미있는 커피를 좋아해서 타입 원두를 구매한 후 또 생각이나서 원두구매하러 왔어요 이번에는 조금 다른 계열의 산미인 타입으로 구매  원두 구매 시 고민되는 부분이 있어서 직원분께 문의했는데 엄청 친절하게 응대해주셨어요  원두 구매시 아메리카노 한 잔,"[1, 0, 1, 0, 1, 0, 0, 0]"
19,서울특별시,강남구,개포동,몽플리쎄,서울 강남구 개포로 253 개포빌딩 1층,노트북 들고와서 일하기에도 좋은 몽플 신상 가방과 접시가 찰떡이네요 스모어쿠키는 첨 먹어보는데 완전 쫀득 맛있어요 항상 오면 크림라떼는 빼놓지 않고 마셔요  아메리카노 제거라는거 1인 2잔 필수 햇살맛집 커피맛집 크로플 맛집   몽플리쎄브랜드 쇼룸과 함께 있어서 그런지 더 알록달록 예쁘고 모던한 인테리어  너무너무 깔끔하고 햇살 촤르르 들어오는 혼자가기 친구와 함께 가기 좋은 카페   도 제스타일 이고 조용해서 마음의 평화를 얻을 수있는 카페에요 친절하시고 모든 메뉴를 정말 정성스럽게 준비해주시는 곳 또 갈거에요 매장에 방문하면 플리츠를 사용한 의류들이 눈앞에 딱 펼쳐지는데 색감이 너무 예뻐서 저도 모르게 주문보다 아이쇼핑하러 쇼룸쪽으로 몸이 반응하더라구요 옷쟁이는 어쩔수 없나봐잉 피팅룸이 매장 중앙에 시그니처로 위치해 있어서 셀카거울샷을 얼마나 찍었는지 몰라요오 2시 정도에 방문했더니 자연광이 그냥 이 카페만 비추나봐요 비타민 자동 충전 나른하게 맘편히 오후시간 보내기 좋은 곳이였어요 무엇보다 직원분들이 기억에 남을만큼 친절하셔서 감사했어요 그리구 디저트에 환장하는 햄기준 크로플 진짜 너무 너무 맛있었어요 겉바속촉 정석 몽플리쎄브랜드 쇼룸매장카페인곳인데  카페인테리어도 예쁘고 사진도 너무잘나와요 채광도 잘들어와서 저처럼 카투 좋아하는분들은 음료디저트를 사진 찍을맛이 날거같아요 커피가 달지않아서 부담이 적고 부드러운 맛이 있었어요아이,"[0, 0, 1, 1, 1, 1, 0, 0]"
20,서울특별시,강남구,청담동,오아시스 청담점,서울 강남구 도산대로55길 20 영빌딩 1층,브런치로 유명한 맛집 에그베네딕트가 왜 유명한지 알 수 있었어요 짱맛 샐러드는 생각보다 타이소스가 강해서 호불호 갈릴 수 있을듯  브런치 맛집이라고 해서 11시전에 갔는데 조금 기다렸네요 음식은 전반적으로 자극적이지 않고 맛있습니다 빵이 바삭하니 맛있네요 바쁘고 사람들 많은건 알겠는데 직원이 불친절하며 커피를 그냥 한자리에 놓고 가고 1인3메뉴를 시켰는데도 시간가지고 눈치를 주는듯 했습니다 평일에 런치네 방문했더니 웨이팅 거의 없이 입장했어요 2명이서 메뉴3개 음료2개 주문했어요 음식은 빠르게 서브되었어요매우만족스러웠어요 계절메뉴인 딸기크림 프렌치토스트 너무 맛있어요 겨울철에만 먹을 수 있는 메뉴인거같아요 3메뉴중 새우아보카도 샐러드가 제일 맛있었어요 정말 강력추천해요 음료는 과일쥬스 주문했도 생과일야채사용하셔서 신선하게 잘 마셨어요 주말 열한시쯤 갔는데 웨이팅 거의 없었습니다 음식 맛있고 특히 티 음료가 좋았어요 제 블로그에 구체적으로 솔직한 후기 남겼어요    오믈렛 안에 햄 치즈 토마토 들어있어서 무난하게 맛있어요   주말은 웨이팅 많아서 추천하진 않아요   특별할 건 없지만 실망한 적은 없는 곳이라 자주찾습니다 근데 발렛비가 5천원으로 올랐네요 가격은 좀있지만 맛있어요 카페 겸 레스토랑인데 오후에 간거라 팬케이크랑 먹었는데 맛있네용 간만에 진짜 맛있게 먹은 브런치집 샌드위치 비쥬얼은 저래도 먹은 메뉴 중 젤 맛있었던 에그베네딕,"[0, 0, 1, 1, 0, 0, 0, 0]"
21,서울특별시,강남구,청담동,스탠다드시스템,서울 강남구 선릉로148길 48-5,스텐다드시스템 다녀왔습니다 허니비화이트 커피 주문했는데 벌꿀을 위에 올려주시더라구요 달콤하게 커피랑 잘어울렸지만 저는 한입먹고 그냥 커피만 마셨습니다 커피는 맛있었어요 디저트도 피스타치오랑 초코맛 주문했는데 초코가 찐해서 커피랑 잘어울렸어요 저희가 갔을때는 사람이 조금 많았지만 그래도 조용하고 좋았어요 커피는 시그니처인 허니 뭐시기 먹었는데 진짜 천연 벌집이랑 꿀을 주는데 너무 맛있었어요 골목에서 찾기 살짤 힘들었어요 바닐라라떼보다 허니니 플랫화이트가 더 달고 맛있었어요 디저트도 맛있어요 멋진 공간입니다 시간 여유가 있으면 찬찬히 머물렀다 가고 싶었는데 부득이 하게 테이크 아웃 하게 되어 아쉽습니다 플랫화이트 폼도 좋고 디카페인 원두 구성 좋습니다 다음 방문시 원두 구매 하고 싶네요 추천합니다 초코비커피맛집 𝙥𝙞𝙘𝙠ᐟ  달달 끝판왕 천연 벌꿀이 통째로 들어간 커피 맛집  트렌디한 무드와 유니크한 커피로 독보적인 인기를 자랑하는 스탠다드시스템 천연 벌집이 통으로 들어간 허니비화이트 커피는 마냥 달지 않고 쌉싸름한 커피가 단맛을 잡아줘 꿀한입 커피한입 먹으면 더욱 맛있다—̳͟͞͞  커피맛집이라면 꼭 있어야하는 원두 베리에이션 모든 커피음료는 하우스블렌드 3종 다크라이트디카페인 중 선택 가능하다ᐟ 점심시간에 오기에는 회사에서 조금 멀지만 힐링이 필요할 때면 찾아오는 곳  우선 분위기나 어떤 것보다도 커피가 맛있어서 좋다 시그니처 꿀 커피,"[1, 0, 1, 1, 0, 0, 0, 0]"
22,서울특별시,강남구,청담동,폴바셋 강남구청역점,서울 강남구 학동로 401 금하빌딩 1층,처음 애플페이로 결제한 곳이 폴바셋 강남구청역이네영 아주 좋고 편하네여 스벅갈까 폴바셋 갈까 고민하다가 커피는 폴바셋이지 라는 생각으로 방문 했는데 역시나 커피폴바셋 오늘 제 선택은 아이스 시나몬 카페라떼 입니다  매장은 넓은데 이용객도 많아서 자리 맡기가 쉽지 않았네요 폴바셋 커피 맛있다고 들었는데 저는 쫌 실망스런 맛이였어요 사진처럼 밍밍한 맛;;; 심지어 얼음 적게 옵션이었는데도 저렇게 연해서 커피맛이 정말 답이 없었습니다 지하철역과 가깝고 매장도 넓어요 친절하고 커피가 맛있어요 날이 춥다 따뜻한 커피한잔 아이스크림 라테 맛있어요 지하철 입구 건물여서 약속장소로 적합 집 근처 프렌차이즈 카페 중에 제일 자주 가는 곳이에요 사실 이 주변은 사람이 어딜 가나 많은데 여기는 매장이 넓어서 늘 자리는 있어요 메뉴도 다른 폴바셋에 비해 빨리 나오는 편이에요 창이 엄청 커서 비오는 날 가는거 엄청 좋아해요 아이스크림 주문했는데 15분만에 나왔네요 누락되어있었다는 그래도 맛은 있었어용 애플페이도되고 조용히 얘기하기 참 좋았습니다 혼자서 아이스크림 라떼 커피는 비싸지만 그만큼 맛있음 아이스크림라떼굿 새로 나온 말차아이스크림 영접 하지만 라떼에 넣어 드시진 마세요 따로따로가 좋네요 직원들 다루는 숙련도가 아쉬움으로 남는 깔끔하고 좌석도 넓어서 좋아요 넘맛있는거 아니에요 바리스타분들도 모두 친절하시고 맛있어요 매장이 크고 역 옆이라 좀 시끄러운데,"[1, 0, 1, 0, 1, 0, 0, 0]"
23,서울특별시,강남구,청담동,버터앤쉘터 청담점,서울 강남구 학동로 513 1층 7호,화창한 날씨와 눈부신 벚꽃과 어울리는 작고 소중한 동네베이커리 카페이자 서울의 숨겨진 맛집입니다 특별한 메뉴와 함께 일상의 작은 행복을 맛볼 수있는 곳을 지금이라도 알게된 동네주민이 기쁨과 응원의 리뷰남겨요 쿠키 너무 맛있어요 다 먹어보고픔 자세한후기는 블로그에 적을께요  여기 이미 몇번째 방문중인데 황치즈 너무너무 맛있어서올때마다 황치즈만 2개 시켜 먹어야지 하는데 또 올때마다 욕심생겨서 다양하게 맨날 먹어욬 말차랑 얼그레이도 맛있었어요 좀 비싸긴하지만황치즈는 웬만한 황치즈 디저트들보다 맛있단짠 쩔어욤 아아도 맛있습니당 버터슈페너커 크림 꾸덕하고 맛있었어요  아래에 깔린 커피는 그렇게 씁쓸한 편이 아니라서 크림이랑 잘 어울려요 쿠키맛집 손님들이 르뱅쿠키를 제일 좋아한다고 하셔서 르뱅쿠키랑 스모어쿠키 포장했는데 둘 다 너무 맛있었어요 귀여운 크리스마스 쿠키세트도 팔고 있어욤 세트로 파는 건데 단품도 되냐고 여쭤봤더니 단품으로 주셨어요  디저트가 진짜 맛있어요  선물하기도 너무 좋아요  키오스크 주문은 좀 별로에요  키오스크 주문 아담한 가게에 입장하는 순간 눈을 사로잡는 디저트 종류도 다양했을 뿐아니라 연말이라 선물용으로 대량주문이 많아서 포장작업이 이뤄지고 그때 그때 채워지는 걸 확인하고 나서야 정신 차리고 주문 가능했다 생크림 스콘과 쉘터슈페너 주문 생크림 스콘 스콘질감으로 단단하지만 맛이 부드러운 외강내유 겉에는 슈가파우더 같은,"[1, 1, 1, 1, 0, 0, 0, 0]"
